480_6111_2017,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,,Petition Expns.,Polit Contribs.,,Postage,Print Ads,Prof. Srvcs.,,,Television Ads.
483_6111_2001,,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,,Fundraising,,Office Rent,Petition Expns.,,Polling Costs,Postage,Print Ads,Prof. Srvcs.,,,
484_6111_2001,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,,Fundraising,,,Petition Expns.,,,,Print Ads,,,,
484_6111_2005,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,Polit Contribs.,,Postage,Print Ads,,,,
484_6111_2009,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,,Fundraising,,Office Rent,Petition Expns.,Polit Contribs.,,,Print Ads,Prof. Srvcs.,,,Television Ads.
484_6111_2013,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,Polit Contribs.,Polling Costs,Postage,Print Ads,Prof. Srvcs.,Radio Ads.,,Television Ads.
487_6111_2001,Advance Repaymnt,,Campgn Lit.,Campgn Mlngs,,Fundraising,,Office Rent,Petition Expns.,Polit Contribs.,,,Print Ads,Prof. Srvcs.,Radio Ads.,,
488_6111_2001,,,,Campgn Mlngs,,Fundraising,,,Petition Expns.,,,,Print Ads,,,,
489_6111_2001,,,,Campgn Mlngs,,,,,,,,,,,,,
490_6111_2001,,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,,,Postage,Print Ads,Prof. Srvcs.,Radio Ads.,Regis. Mtl/Srvs.,
490_6111_2005,Advance Repaymnt,,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,,,Postage,,Prof. Srvcs.,Radio Ads.,,
490_6111_2009,,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,Interest Expns.,Office Rent,Petition Expns.,Polit Contribs.,,Postage,Print Ads,Prof. Srvcs.,Radio Ads.,,
491_6111_2001,,Campgn Consuls.,,Campgn Mlngs,,Fundraising,Interest Expns.,Office Rent,Petition Expns.,,,Postage,Print Ads,Prof. Srvcs.,,,
492_6111_2001,Advance Repaymnt,,Campgn Lit.,,,Fundraising,,,,,,Postage,,,,,
492_6111_2005,,,Campgn Lit.,Campgn Mlngs,,,,Office Rent,,,,,Print Ads,,,,
492_6111_2009,Advance Repaymnt,,Campgn Lit.,,,,,,Petition Expns.,,,,,,,,
492_6111_2013,Advance Repaymnt,,Campgn Lit.,Campgn Mlngs,,,,,Petition Expns.,,,Postage,,,,,
495_6111_2001,Advance Repaymnt,,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,,,Postage,Print Ads,,,Regis. Mtl/Srvs.,
499_6111_2001,,,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,,Petition Expns.,,,Postage,Print Ads,Prof. Srvcs.,,Regis. Mtl/Srvs.,
502_6111_2001,,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,,Petition Expns.,Polit Contribs.,,,,,,,
503_6111_2001,Advance Repaymnt,,,Campgn Mlngs,,Fundraising,,,,,,,,,,,
503_6111_2005,,Campgn Consuls.,Campgn Lit.,,Campgn Wrkrs $$,Fundraising,,,Petition Expns.,,,Postage,Print Ads,,,,
503_6111_2009,,,,,,,,,,,,,,Prof. Srvcs.,,,
504_6111_2001,,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,,Fundraising,,Office Rent,,Polit Contribs.,,Postage,Print Ads,Prof. Srvcs.,,,
507_6111_2001,,Campgn Consuls.,Campgn Lit.,,,Fundraising,,Office Rent,,Polit Contribs.,,,,Prof. Srvcs.,,,
508_6111_2001,,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,,Fundraising,,,Petition Expns.,,,Postage,,Prof. Srvcs.,,,
508_6111_2005,,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,,Polling Costs,,Print Ads,Prof. Srvcs.,,,
509_6111_2001,,,,,,,,,,,,,,,,,
510_6111_2001,,Campgn Consuls.,Campgn Lit.,,,,,Office Rent,,,Polling Costs,Postage,,Prof. Srvcs.,,,
511_6111_2001,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,,Polling Costs,Postage,Print Ads,Prof. Srvcs.,Radio Ads.,,
511_6111_2005,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,,,,Print Ads,Prof. Srvcs.,,,
512_6111_2001,,,,,,,,,,,,,Print Ads,Prof. Srvcs.,,,
513_6111_2001,,Campgn Consuls.,Campgn Lit.,,,,,,Petition Expns.,,,,Print Ads,Prof. Srvcs.,,,Television Ads.
514_6111_2001,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,,Petition Expns.,,,,Print Ads,,,,
515_6111_2001,Advance Repaymnt,,Campgn Lit.,Campgn Mlngs,,Fundraising,,,,,,Postage,Print Ads,,,,
517_6111_2001,,,Campgn Lit.,,Campgn Wrkrs $$,,,Office Rent,,,Polling Costs,Postage,Print Ads,Prof. Srvcs.,,,
518_6111_2001,,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,,,Postage,Print Ads,,,Regis. Mtl/Srvs.,
521_6111_2001,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,,Fundraising,,Office Rent,,,,,Print Ads,,,,
526_6111_2001,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,Polit Contribs.,,Postage,Print Ads,Prof. Srvcs.,Radio Ads.,,
526_6111_2005,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,,,Postage,Print Ads,Prof. Srvcs.,,Regis. Mtl/Srvs.,
527_6111_2001,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,,,Postage,Print Ads,,,Regis. Mtl/Srvs.,
527_6111_2005,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,,,Postage,Print Ads,,,,
527_6111_2009,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,Polit Contribs.,,Postage,Print Ads,,,,
528_6111_2001,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,,,,,Prof. Srvcs.,,,
529_6111_2001,,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,,,Postage,Print Ads,Prof. Srvcs.,Radio Ads.,,Television Ads.
530_6111_2001,,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,,,Postage,Print Ads,Prof. Srvcs.,,,
530_6111_2009,Advance Repaymnt,,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,,Petition Expns.,Polit Contribs.,,,Print Ads,,,,
530_6111_2013,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,Interest Expns.,Office Rent,Petition Expns.,Polit Contribs.,,Postage,Print Ads,Prof. Srvcs.,,,
530_6111_2017,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,,Polling Costs,Postage,Print Ads,Prof. Srvcs.,,,
531_6111_2001,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,,Petition Expns.,,,Postage,Print Ads,Prof. Srvcs.,,,
532_6111_2001,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,,,,Petition Expns.,,,,Print Ads,Prof. Srvcs.,,,
533_6111_2001,,Campgn Consuls.,Campgn Lit.,,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,,Polling Costs,Postage,Print Ads,Prof. Srvcs.,,,
535_6111_2001,,Campgn Consuls.,,,,,,,,,,,,,,,
537_6111_2001,,,Campgn Lit.,Campgn Mlngs,,Fundraising,,,,Polit Contribs.,,Postage,Print Ads,,,,
538_6111_2001,Advance Repaymnt,,Campgn Lit.,Campgn Mlngs,,,,,Petition Expns.,,,,,Prof. Srvcs.,,,
539_6111_2001,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,,,Postage,Print Ads,Prof. Srvcs.,Radio Ads.,,Television Ads.
542_6111_2001,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,,,Postage,Print Ads,Prof. Srvcs.,,,
543_6111_2001,,,Campgn Lit.,,,,,,,,,Postage,,,,Regis. Mtl/Srvs.,
544_6111_2001,,,,,Campgn Wrkrs $$,,,,Petition Expns.,,,,Print Ads,Prof. Srvcs.,Radio Ads.,,
545_6111_2001,,,Campgn Lit.,,,,,,,,,Postage,,,,,
546_6111_2001,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,,,Polling Costs,Postage,Print Ads,Prof. Srvcs.,,,
546_6111_2005,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,,Fundraising,,Office Rent,Petition Expns.,,,Postage,Print Ads,Prof. Srvcs.,,,
547_6111_2001,Advance Repaymnt,,Campgn Lit.,,Campgn Wrkrs $$,Fundraising,,,Petition Expns.,,,,Print Ads,Prof. Srvcs.,,,
548_6111_2001,,,Campgn Lit.,,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,,Polling Costs,Postage,Print Ads,Prof. Srvcs.,,,
550_6111_2001,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,,,Polling Costs,,Print Ads,Prof. Srvcs.,,,
551_6111_2001,,,Campgn Lit.,Campgn Mlngs,,,,,Petition Expns.,,,Postage,Print Ads,,,,
551_6111_2005,,,,Campgn Mlngs,Campgn Wrkrs $$,,,,Petition Expns.,,,,,Prof. Srvcs.,,,
551_6111_2009,,,Campgn Lit.,,Campgn Wrkrs $$,,Interest Expns.,,,,,,,,,,
552_6111_2001,Advance Repaymnt,Campgn Consuls.,,,,,,,,,,,Print Ads,,,,
553_6111_2001,,,Campgn Lit.,,Campgn Wrkrs $$,Fundraising,,,Petition Expns.,Polit Contribs.,Polling Costs,,Print Ads,Prof. Srvcs.,,,
554_6111_2001,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,Polit Contribs.,,Postage,Print Ads,Prof. Srvcs.,,,
555_6111_2001,,,,,Campgn Wrkrs $$,Fundraising,,Office Rent,,,,,Print Ads,Prof. Srvcs.,,,Television Ads.
557_6111_2001,,,Campgn Lit.,Campgn Mlngs,,Fundraising,,,Petition Expns.,Polit Contribs.,,Postage,Print Ads,,,Regis. Mtl/Srvs.,
557_6111_2005,,,Campgn Lit.,Campgn Mlngs,,Fundraising,,,,,,Postage,Print Ads,,,Regis. Mtl/Srvs.,
558_6111_2001,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,Interest Expns.,Office Rent,Petition Expns.,,Polling Costs,Postage,Print Ads,Prof. Srvcs.,Radio Ads.,,
559_6111_2001,,,Campgn Lit.,,Campgn Wrkrs $$,,,Office Rent,Petition Expns.,,,,Print Ads,,,,
560_6111_2001,,,Campgn Lit.,,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,,,,Print Ads,Prof. Srvcs.,,,
560_6111_2005,,,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,,,,Petition Expns.,,,Postage,Print Ads,Prof. Srvcs.,,,Television Ads.
560_6111_2009,Advance Repaymnt,,,Campgn Mlngs,Campgn Wrkrs $$,,,,Petition Expns.,,,Postage,Print Ads,Prof. Srvcs.,,,Television Ads.
562_6111_2001,,Campgn Consuls.,,,Campgn Wrkrs $$,,,,,,,,Print Ads,,,,Television Ads.
564_6111_2001,,,Campgn Lit.,Campgn Mlngs,,Fundraising,,Office Rent,,,,Postage,Print Ads,,,,
565_6111_2001,,,Campgn Lit.,,,,,,,,,,,,,,
568_6111_2001,,,Campgn Lit.,Campgn Mlngs,,,,,Petition Expns.,,,,,,,,
569_6111_2001,,,,,Campgn Wrkrs $$,Fundraising,,,Petition Expns.,,,Postage,Print Ads,,,,
570_6111_2001,,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,,,Postage,,Prof. Srvcs.,,,
574_6111_2009,Advance Repaymnt,,,,,,,,,,,,,,,,
574_6111_2017,,,Campgn Lit.,,,,,,,,,,,,,,
575_6111_2001,,,Campgn Lit.,,,,,,,,,Postage,Print Ads,,,,
579_6111_2001,,,Campgn Lit.,,Campgn Wrkrs $$,,,,,,,Postage,Print Ads,Prof. Srvcs.,,,
580_6111_2001,,,Campgn Lit.,,,Fundraising,,,,,,,,Prof. Srvcs.,,,
582_6111_2001,,,Campgn Lit.,,,,,Office Rent,Petition Expns.,,,,Print Ads,Prof. Srvcs.,Radio Ads.,,Television Ads.
583_6111_2001,Advance Repaymnt,,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,,,Office Rent,Petition Expns.,,,Postage,Print Ads,Prof. Srvcs.,,,
586_6111_2001,,,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,,,,Petition Expns.,Polit Contribs.,,,,Prof. Srvcs.,,Regis. Mtl/Srvs.,
588_6111_2001,,,Campgn Lit.,,,Fundraising,,,,,,,Print Ads,Prof. Srvcs.,,,
591_6111_2001,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,Polit Contribs.,,,Print Ads,Prof. Srvcs.,,,
591_6111_2005,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,,Campgn Wrkrs $$,Fundraising,,,Petition Expns.,Polit Contribs.,,Postage,,,Radio Ads.,,
591_6111_2009,,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,,,,Postage,Print Ads,Prof. Srvcs.,,,
593_6111_2001,,,Campgn Lit.,Campgn Mlngs,,Fundraising,,,,,,Postage,Print Ads,,,,
605_6111_2005,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,,,Office Rent,Petition Expns.,Polit Contribs.,Polling Costs,Postage,Print Ads,Prof. Srvcs.,Radio Ads.,Regis. Mtl/Srvs.,Television Ads.
605_6111_2009,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,,,Office Rent,Petition Expns.,Polit Contribs.,Polling Costs,Postage,Print Ads,Prof. Srvcs.,Radio Ads.,,Television Ads.
619_6111_2009,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,,Fundraising,,Office Rent,Petition Expns.,,,Postage,,Prof. Srvcs.,,,
619_6111_2013,,,,,,Fundraising,,,,,,,,Prof. Srvcs.,,,
636_6111_2005,,,,,,,,,,,,,,,,,
647_6111_2013,,,,,,,,,Petition Expns.,,,,,,,,
677_6111_2005,,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,,Petition Expns.,,,Postage,Print Ads,Prof. Srvcs.,,,
709_6111_2005,,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,,Petition Expns.,Polit Contribs.,,Postage,Print Ads,Prof. Srvcs.,,Regis. Mtl/Srvs.,
709_6111_2009,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,,Fundraising,,Office Rent,Petition Expns.,Polit Contribs.,Polling Costs,Postage,Print Ads,Prof. Srvcs.,,,
709_6111_2017,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,,Petition Expns.,,,Postage,Print Ads,Prof. Srvcs.,,,
710_6111_2005,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,,Petition Expns.,Polit Contribs.,Polling Costs,Postage,Print Ads,Prof. Srvcs.,,,
710_6111_2009,Advance Repaymnt,,,Campgn Mlngs,,,,,,,,,,Prof. Srvcs.,,,
710_6111_2017,,Campgn Consuls.,,Campgn Mlngs,,Fundraising,,,,,,Postage,Print Ads,Prof. Srvcs.,,,
711_6111_2005,,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,Polit Contribs.,Polling Costs,Postage,Print Ads,Prof. Srvcs.,,,
711_6111_2009,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,,,Postage,Print Ads,Prof. Srvcs.,,,
711_6111_2013,,Campgn Consuls.,,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,,Polling Costs,Postage,Print Ads,Prof. Srvcs.,,,
711_6111_2017,,Campgn Consuls.,Campgn Lit.,,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,,,,,Prof. Srvcs.,,,
714_6111_2005,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,,,Postage,Print Ads,Prof. Srvcs.,,,
716_6111_2005,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,,Petition Expns.,Polit Contribs.,,Postage,Print Ads,Prof. Srvcs.,Radio Ads.,,Television Ads.
716_6111_2009,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,,,,Print Ads,Prof. Srvcs.,,,
716_6111_2013,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,,,,Print Ads,Prof. Srvcs.,Radio Ads.,,
717_6111_2005,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,,,Postage,Print Ads,Prof. Srvcs.,,Regis. Mtl/Srvs.,
717_6111_2009,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,Interest Expns.,Office Rent,Petition Expns.,Polit Contribs.,,Postage,Print Ads,Prof. Srvcs.,,,
717_6111_2013,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,,,Postage,Print Ads,,,,
717_6111_2017,Advance Repaymnt,,,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,,,Polit Contribs.,,Postage,Print Ads,Prof. Srvcs.,,,
721_6111_2005,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,,Polling Costs,Postage,Print Ads,Prof. Srvcs.,,,
721_6111_2009,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,Polit Contribs.,,Postage,,Prof. Srvcs.,,,
721_6111_2013,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,Polit Contribs.,,Postage,,Prof. Srvcs.,,,
721_6111_2017,,Campgn Consuls.,,,,Fundraising,,,,Polit Contribs.,,,,,,,
728_6111_2005,,,,,,,,,,,,,,,,,
729_6111_2005,,Campgn Consuls.,Campgn Lit.,,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,,,Postage,Print Ads,Prof. Srvcs.,,,
732_6111_2009,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,,Fundraising,,,Petition Expns.,,,Postage,,,,,
732_6111_2013,,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,,,Office Rent,,,,Postage,Print Ads,Prof. Srvcs.,,,
738_6111_2009,,Campgn Consuls.,Campgn Lit.,,,Fundraising,,,Petition Expns.,,,Postage,Print Ads,Prof. Srvcs.,,,
738_6111_2017,Advance Repaymnt,,,,Campgn Wrkrs $$,,,Office Rent,,,,,,,,,
742_6111_2005,,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,Interest Expns.,Office Rent,Petition Expns.,,,Postage,Print Ads,Prof. Srvcs.,,,
743_6111_2005,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,Polit Contribs.,Polling Costs,Postage,,Prof. Srvcs.,,,
743_6111_2009,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,Polit Contribs.,Polling Costs,Postage,,Prof. Srvcs.,,,
743_6111_2013,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,,,Postage,,Prof. Srvcs.,,,
743_6111_2017,Advance Repaymnt,Campgn Consuls.,,,,Fundraising,,Office Rent,,Polit Contribs.,,Postage,,Prof. Srvcs.,,,
752_6111_2005,,,,,,,,,,,,,Print Ads,,,,
753_6111_2005,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,,,Postage,,Prof. Srvcs.,,,
754_6111_2005,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,Polit Contribs.,Polling Costs,,Print Ads,Prof. Srvcs.,,Regis. Mtl/Srvs.,
756_6111_2013,Advance Repaymnt,,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,,Polling Costs,Postage,Print Ads,Prof. Srvcs.,,,
758_6111_2005,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,,Fundraising,,Office Rent,Petition Expns.,,Polling Costs,Postage,,,,Regis. Mtl/Srvs.,
760_6111_2009,,,Campgn Lit.,Campgn Mlngs,,Fundraising,,,,,,,Print Ads,,,,
763_6111_2005,Advance Repaymnt,Campgn Consuls.,,,Campgn Wrkrs $$,Fundraising,,,,,,,,,,,
763_6111_2009,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,Interest Expns.,Office Rent,Petition Expns.,Polit Contribs.,,Postage,Print Ads,Prof. Srvcs.,,,
767_6111_2005,Advance Repaymnt,Campgn Consuls.,,,,Fundraising,,Office Rent,Petition Expns.,Polit Contribs.,,Postage,Print Ads,Prof. Srvcs.,,,
767_6111_2009,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,,Fundraising,Interest Expns.,,Petition Expns.,,,,Print Ads,Prof. Srvcs.,,,
767_6111_2013,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,Interest Expns.,,Petition Expns.,Polit Contribs.,,,Print Ads,Prof. Srvcs.,,,
768_6111_2005,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,,Petition Expns.,Polit Contribs.,,Postage,Print Ads,Prof. Srvcs.,,,
768_6111_2013,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,Interest Expns.,Office Rent,Petition Expns.,Polit Contribs.,Polling Costs,Postage,Print Ads,Prof. Srvcs.,Radio Ads.,,
790_6111_2005,,Campgn Consuls.,Campgn Lit.,,Campgn Wrkrs $$,,,,,,,Postage,Print Ads,,Radio Ads.,,Television Ads.
798_6111_2005,Advance Repaymnt,,Campgn Lit.,,,Fundraising,,,,,,Postage,,,,,
798_6111_2009,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,,Fundraising,,Office Rent,Petition Expns.,,,Postage,,Prof. Srvcs.,,,
802_6111_2005,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,,Campgn Wrkrs $$,Fundraising,,,,,,,,Prof. Srvcs.,,,
802_6111_2013,Advance Repaymnt,,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,,,Postage,Print Ads,,,,
803_6111_2005,,Campgn Consuls.,Campgn Lit.,,Campgn Wrkrs $$,Fundraising,,,,,,,,Prof. Srvcs.,,,
804_6111_2005,,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,,Fundraising,Interest Expns.,Office Rent,Petition Expns.,Polit Contribs.,,Postage,Print Ads,Prof. Srvcs.,,,
804_6111_2009,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,Polit Contribs.,,,Print Ads,Prof. Srvcs.,,Regis. Mtl/Srvs.,
804_6111_2013,,Campgn Consuls.,Campgn Lit.,,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,Polit Contribs.,,Postage,Print Ads,Prof. Srvcs.,,,
805_6111_2005,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,,,Postage,Print Ads,Prof. Srvcs.,,,Television Ads.
805_6111_2009,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,Polit Contribs.,Polling Costs,Postage,Print Ads,Prof. Srvcs.,,,
805_6111_2013,Advance Repaymnt,Campgn Consuls.,Campgn Lit.,Campgn Mlngs,Campgn Wrkrs $$,Fundraising,,Office Rent,Petition Expns.,Polit Contribs.,,Postage,,Prof. Srvcs.,,,
806_6111_2005,Advance Repaymnt,Campgn Consuls.,,,,,,,,,,Postage,Print Ads,Prof. Srvcs.,,Regis. Mtl/Srvs.,
